,date,testY0,testY1
665,2020-12-27,0.13945542,0.14895473
666,2020-12-28,0.14895473,0.14933208
667,2020-12-29,0.14933208,0.15321322
668,2020-12-30,0.15321322,0.15020357
669,2020-12-31,0.15020357,0.1485589
670,2021-01-01,0.1485589,0.15808085
671,2021-01-02,0.15808085,0.20232657
672,2021-01-03,0.20232657,0.21368833
673,2021-01-04,0.21368833,0.22601634
674,2021-01-05,0.22601634,0.24705994
675,2021-01-06,0.24705994,0.25070325
676,2021-01-07,0.25070325,0.25028333
677,2021-01-08,0.25028333,0.26435316
678,2021-01-09,0.26435316,0.26033738
679,2021-01-10,0.26033738,0.22350976
680,2021-01-11,0.22350976,0.21355623
681,2021-01-12,0.21355623,0.23164533
682,2021-01-13,0.23164533,0.25049412
683,2021-01-14,0.25049412,0.23985542
684,2021-01-15,0.23985542,0.25366595
685,2021-01-16,0.25366595,0.2525749
686,2021-01-17,0.2525749,0.2583744
687,2021-01-18,0.2583744,0.28332534
688,2021-01-19,0.28332534,0.28460267
689,2021-01-20,0.28460267,0.23003757
690,2021-01-21,0.23003757,0.25397786
691,2021-01-22,0.25397786,0.25279146
692,2021-01-23,0.25279146,0.2864081
693,2021-01-24,0.2864081,0.27234563
694,2021-01-25,0.27234563,0.27857384
695,2021-01-26,0.27857384,0.25751212
696,2021-01-27,0.25751212,0.27420768
697,2021-01-28,0.27420768,0.284467
698,2021-01-29,0.284467,0.28300926
699,2021-01-30,0.28300926,0.27035636
700,2021-01-31,0.27035636,0.2814506
701,2021-02-01,0.2814506,0.31223541
702,2021-02-02,0.31223541,0.3423409
703,2021-02-03,0.3423409,0.3286399
704,2021-02-04,0.3286399,0.3542176
705,2021-02-05,0.3542176,0.34596297
706,2021-02-06,0.34596297,0.33263126
707,2021-02-07,0.33263126,0.35975868
708,2021-02-08,0.35975868,0.36422417
709,2021-02-09,0.36422417,0.3591494
710,2021-02-10,0.3591494,0.36789075
711,2021-02-11,0.36789075,0.38036144
712,2021-02-12,0.38036144,0.37419945
713,2021-02-13,0.37419945,0.37305412
714,2021-02-14,0.37305412,0.36675677
715,2021-02-15,0.36675677,0.36740646
716,2021-02-16,0.36740646,0.38014838
717,2021-02-17,0.38014838,0.39993846
718,2021-02-18,0.39993846,0.4049636
719,2021-02-19,0.4049636,0.39654687
720,2021-02-20,0.39654687,0.3999821
721,2021-02-21,0.3999821,0.3667646
722,2021-02-22,0.3667646,0.3211463
723,2021-02-23,0.3211463,0.33398503
724,2021-02-24,0.33398503,0.30238724
725,2021-02-25,0.30238724,0.29653853
726,2021-02-26,0.29653853,0.30209708
727,2021-02-27,0.30209708,0.29096162
728,2021-02-28,0.29096162,0.32298532
729,2021-03-01,0.32298532,0.30713096
730,2021-03-02,0.30713096,0.3253314
731,2021-03-03,0.3253314,0.3174924
732,2021-03-04,0.3174924,0.31576467
733,2021-03-05,0.31576467,0.34180978
734,2021-03-06,0.34180978,0.35674632
735,2021-03-07,0.35674632,0.37856844
736,2021-03-08,0.37856844,0.38495135
737,2021-03-09,0.38495135,0.37187994
738,2021-03-10,0.37187994,0.37632078
739,2021-03-11,0.37632078,0.3646877
740,2021-03-12,0.3646877,0.39711952
741,2021-03-13,0.39711952,0.38489896
742,2021-03-14,0.38489896,0.36901718
743,2021-03-15,0.36901718,0.37023556
744,2021-03-16,0.37023556,0.37553257
745,2021-03-17,0.37553257,0.36771658
746,2021-03-18,0.36771658,0.37465724
747,2021-03-19,0.37465724,0.37476063
748,2021-03-20,0.37476063,0.36881614
749,2021-03-21,0.36881614,0.34898734
750,2021-03-22,0.34898734,0.3468103
751,2021-03-23,0.3468103,0.3283407
752,2021-03-24,0.3283407,0.32874587
753,2021-03-25,0.32874587,0.3511268
754,2021-03-26,0.3511268,0.35441872
755,2021-03-27,0.35441872,0.3488962
756,2021-03-28,0.3488962,0.37586093
757,2021-03-29,0.37586093,0.38113797
758,2021-03-30,0.38113797,0.3958894
759,2021-03-31,0.3958894,0.4085692
760,2021-04-01,0.4085692,0.44255972
761,2021-04-02,0.44255972,0.4193566
762,2021-04-03,0.4193566,0.43245763
763,2021-04-04,0.43245763,0.43446082
764,2021-04-05,0.43446082,0.43826056
765,2021-04-06,0.43826056,0.40825084
766,2021-04-07,0.40825084,0.4316366
767,2021-04-08,0.4316366,0.42801845
768,2021-04-09,0.42801845,0.44131032
769,2021-04-10,0.44131032,0.4458149
770,2021-04-11,0.4458149,0.44275713
771,2021-04-12,0.44275713,0.47595784
772,2021-04-13,0.47595784,0.50232935
773,2021-04-14,0.50232935,0.5207648
774,2021-04-15,0.5207648,0.50294256
775,2021-04-16,0.50294256,0.48668692
776,2021-04-17,0.48668692,0.46130496
777,2021-04-18,0.46130496,0.44649822
778,2021-04-19,0.44649822,0.48106167
779,2021-04-20,0.48106167,0.48767075
780,2021-04-21,0.48767075,0.49837732
781,2021-04-22,0.49837732,0.4886696
782,2021-04-23,0.4886696,0.45661765
783,2021-04-24,0.45661765,0.47832593
784,2021-04-25,0.47832593,0.5246838
785,2021-04-26,0.5246838,0.55056757
786,2021-04-27,0.55056757,0.5682248
787,2021-04-28,0.5682248,0.5704649
788,2021-04-29,0.5704649,0.5739221
789,2021-04-30,0.5739221,0.60975385
790,2021-05-01,0.60975385,0.61134255
791,2021-05-02,0.61134255,0.71099544
792,2021-05-03,0.71099544,0.67404395
793,2021-05-04,0.67404395,0.7300893
794,2021-05-05,0.7300893,0.7243702
795,2021-05-06,0.7243702,0.72274023
796,2021-05-07,0.72274023,0.80928093
797,2021-05-08,0.80928093,0.81537443
798,2021-05-09,0.81537443,0.8198875
799,2021-05-10,0.8198875,0.8654331
800,2021-05-11,0.8654331,0.7930014
801,2021-05-12,0.7930014,0.77122945
802,2021-05-13,0.77122945,0.8447001
803,2021-05-14,0.8447001,0.75696456
804,2021-05-15,0.75696456,0.7424882
805,2021-05-16,0.7424882,0.6766831
806,2021-05-17,0.6766831,0.7018456
807,2021-05-18,0.7018456,0.512732
808,2021-05-19,0.512732,0.5717587
809,2021-05-20,0.5717587,0.5006248
810,2021-05-21,0.5006248,0.47649118
811,2021-05-22,0.47649118,0.43735123
812,2021-05-23,0.43735123,0.54570776
813,2021-05-24,0.54570776,0.5557777
814,2021-05-25,0.5557777,0.5950441
815,2021-05-26,0.5950441,0.56847197
816,2021-05-27,0.56847197,0.50108916
817,2021-05-28,0.50108916,0.47141063
818,2021-05-29,0.47141063,0.49390814
819,2021-05-30,0.49390814,0.5604187
820,2021-05-31,0.5604187,0.54364693
821,2021-06-01,0.54364693,0.5622668
822,2021-06-02,0.5622668,0.5913528
823,2021-06-03,0.5913528,0.5573761
824,2021-06-04,0.5573761,0.54309106
825,2021-06-05,0.54309106,0.56087494
826,2021-06-06,0.56087494,0.5362733
827,2021-06-07,0.5362733,0.52061534
828,2021-06-08,0.52061534,0.53932923
829,2021-06-09,0.53932923,0.5113027
830,2021-06-10,0.5113027,0.4862063
831,2021-06-11,0.4862063,0.4908657
832,2021-06-12,0.4908657,0.5186599
833,2021-06-13,0.5186599,0.5340394
834,2021-06-14,0.5340394,0.5275912
835,2021-06-15,0.5275912,0.48838526
836,2021-06-16,0.48838526,0.49111995
837,2021-06-17,0.49111995,0.4606513
838,2021-06-18,0.4606513,0.45076242
839,2021-06-19,0.45076242,0.46408352
840,2021-06-20,0.46408352,0.38988373
841,2021-06-21,0.38988373,0.38688833
842,2021-06-22,0.38688833,0.40662438
843,2021-06-23,0.40662438,0.41017362
844,2021-06-24,0.41017362,0.3746593
845,2021-06-25,0.3746593,0.37474
846,2021-06-26,0.37474,0.4080717
847,2021-06-27,0.4080717,0.42927042
848,2021-06-28,0.42927042,0.44692
849,2021-06-29,0.44692,0.46953845
850,2021-06-30,0.46953845,0.4363713
851,2021-07-01,0.4363713,0.4443769
852,2021-07-02,0.4443769,0.46036607
853,2021-07-03,0.46036607,0.4800543
854,2021-07-04,0.4800543,0.4552471
855,2021-07-05,0.4552471,0.47994888
856,2021-07-06,0.47994888,0.47804266
857,2021-07-07,0.47804266,0.43816102
858,2021-07-08,0.43816102,0.44469085
859,2021-07-09,0.44469085,0.43603793
860,2021-07-10,0.43603793,0.44213688
861,2021-07-11,0.44213688,0.42085826
862,2021-07-12,0.42085826,0.39974946
863,2021-07-13,0.39974946,0.4115504
864,2021-07-14,0.4115504,0.3932777
865,2021-07-15,0.3932777,0.3882648
866,2021-07-16,0.3882648,0.3920998
867,2021-07-17,0.3920998,0.39184955
868,2021-07-18,0.39184955,0.3753022
869,2021-07-19,0.3753022,0.36906913
870,2021-07-20,0.36906913,0.4108472
871,2021-07-21,0.4108472,0.4178843
872,2021-07-22,0.4178843,0.4392902
873,2021-07-23,0.4392902,0.45230395
874,2021-07-24,0.45230395,0.4533675
875,2021-07-25,0.4533675,0.46289855
876,2021-07-26,0.46289855,0.47396737
877,2021-07-27,0.47396737,0.47533935
878,2021-07-28,0.47533935,0.49265486
879,2021-07-29,0.49265486,0.50998646
880,2021-07-30,0.50998646,0.5254398
881,2021-07-31,0.5254398,0.53203
882,2021-08-01,0.53203,0.53977793
883,2021-08-02,0.53977793,0.5186792
884,2021-08-03,0.5186792,0.5644106
885,2021-08-04,0.5644106,0.5847397
886,2021-08-05,0.5847397,0.59861976
887,2021-08-06,0.59861976,0.6561283
888,2021-08-07,0.6561283,0.6238173
889,2021-08-08,0.6238173,0.65501636
890,2021-08-09,0.65501636,0.65102434
891,2021-08-10,0.65102434,0.6554317
892,2021-08-11,0.6554317,0.6302713
893,2021-08-12,0.6302713,0.6887331
894,2021-08-13,0.6887331,0.67650396
895,2021-08-14,0.67650396,0.6856056
896,2021-08-15,0.6856056,0.65382093
897,2021-08-16,0.65382093,0.6243226
898,2021-08-17,0.6243226,0.62541455
899,2021-08-18,0.62541455,0.65927494
900,2021-08-19,0.65927494,0.6809792
901,2021-08-20,0.6809792,0.66830826
902,2021-08-21,0.66830826,0.6716465
903,2021-08-22,0.6716465,0.68770957
904,2021-08-23,0.68770957,0.6575664
905,2021-08-24,0.6575664,0.6678622
906,2021-08-25,0.6678622,0.64248365
907,2021-08-26,0.64248365,0.6765346
908,2021-08-27,0.6765346,0.6718497
909,2021-08-28,0.6718497,0.6696827
910,2021-08-29,0.6696827,0.6705199
911,2021-08-30,0.6705199,0.71290433
912,2021-08-31,0.71290433,0.78780115
913,2021-09-01,0.78780115,0.78625584
914,2021-09-02,0.78625584,0.8158111
915,2021-09-03,0.8158111,0.8059665
916,2021-09-04,0.8059665,0.81987476
917,2021-09-05,0.81987476,0.81472415
918,2021-09-06,0.81472415,0.7094267
919,2021-09-07,0.7094267,0.72344893
920,2021-09-08,0.72344893,0.71038216
921,2021-09-09,0.71038216,0.66539633
922,2021-09-10,0.66539633,0.67667687
923,2021-09-11,0.67667687,0.70669186
924,2021-09-12,0.70669186,0.68155015
925,2021-09-13,0.68155015,0.7088537
926,2021-09-14,0.7088537,0.74554956
927,2021-09-15,0.74554956,0.7398486
928,2021-09-16,0.7398486,0.70285785
929,2021-09-17,0.70285785,0.71064746
930,2021-09-18,0.71064746,0.689618
931,2021-09-19,0.689618,0.61421525
932,2021-09-20,0.61421525,0.57066476
933,2021-09-21,0.57066476,0.63730556
934,2021-09-22,0.63730556,0.6535861
935,2021-09-23,0.6535861,0.60615146
936,2021-09-24,0.60615146,0.60732734
937,2021-09-25,0.60732734,0.63439286
938,2021-09-26,0.63439286,0.6073291
939,2021-09-27,0.6073291,0.580663
940,2021-09-28,0.580663,0.5898214
941,2021-09-29,0.5898214,0.62137747
942,2021-09-30,0.62137747,0.68525666
943,2021-10-01,0.68525666,0.7033124
944,2021-10-02,0.7033124,0.70898724
945,2021-10-03,0.70898724,0.69988084
946,2021-10-04,0.69988084,0.7294428
947,2021-10-05,0.7294428,0.7434381
948,2021-10-06,0.7434381,0.7431721
949,2021-10-07,0.7431721,0.7368725
950,2021-10-08,0.7368725,0.7421284
951,2021-10-09,0.7421284,0.7088994
952,2021-10-10,0.7088994,0.73401606
953,2021-10-11,0.73401606,0.7228047
954,2021-10-12,0.7228047,0.74537516
955,2021-10-13,0.74537516,0.7853218
956,2021-10-14,0.7853218,0.80156773
957,2021-10-15,0.80156773,0.7947509
958,2021-10-16,0.7947509,0.7995289
959,2021-10-17,0.7995289,0.7762833
960,2021-10-18,0.7762833,0.8035548
961,2021-10-19,0.8035548,0.8628962
962,2021-10-20,0.8628962,0.8439166
963,2021-10-21,0.8439166,0.82353586
964,2021-10-22,0.82353586,0.86462253
965,2021-10-23,0.86462253,0.8464567
966,2021-10-24,0.8464567,0.8739816
967,2021-10-25,0.8739816,0.8584906
968,2021-10-26,0.8584906,0.81746686
969,2021-10-27,0.81746686,0.88874006
970,2021-10-28,0.88874006,0.9156674
971,2021-10-29,0.9156674,0.895954
972,2021-10-30,0.895954,0.8900732
973,2021-10-31,0.8900732,0.8977783
974,2021-11-01,0.8977783,0.9519854
975,2021-11-02,0.9519854,0.9559158
976,2021-11-03,0.9559158,0.94139886
977,2021-11-04,0.94139886,0.9309241
978,2021-11-05,0.9309241,0.9369313
979,2021-11-06,0.9369313,0.9580743
980,2021-11-07,0.9580743,1.0
981,2021-11-08,1.0,0.9821016
982,2021-11-09,0.9821016,0.9603732
983,2021-11-10,0.9603732,0.9795624
984,2021-11-11,0.9795624,0.9688749
985,2021-11-12,0.9688749,0.9646659
986,2021-11-13,0.9646659,0.9601906
987,2021-11-14,0.9601906,0.9479087
988,2021-11-15,0.9479087,0.87727326
989,2021-11-16,0.87727326,0.88946766
990,2021-11-17,0.88946766,0.8276442
991,2021-11-18,0.8276442,0.89128345
992,2021-11-19,0.89128345,0.91620964
993,2021-11-20,0.91620964,0.88334465
994,2021-11-21,0.88334465,0.8485818
995,2021-11-22,0.8485818,0.90048015
996,2021-11-23,0.90048015,0.8866169
997,2021-11-24,0.8866169,0.937626
998,2021-11-25,0.937626,0.83835214
999,2021-11-26,0.83835214,0.8448673
1000,2021-11-27,0.8448673,0.8912746
1001,2021-11-28,0.8912746,0.9219146
1002,2021-11-29,0.9219146,0.9600938
1003,2021-11-30,0.9600938,0.9510073
1004,2021-12-01,0.9510073,0.9354502
1005,2021-12-02,0.9354502,0.8800016
1006,2021-12-03,0.8800016,0.8481806
1007,2021-12-04,0.8481806,0.86749625
1008,2021-12-05,0.86749625,0.90187186
1009,2021-12-06,0.90187186,0.8924906
1010,2021-12-07,0.8924906,0.9206823
1011,2021-12-08,0.9206823,0.86064637
1012,2021-12-09,0.86064637,0.8106788
1013,2021-12-10,0.8106788,0.84748006
1014,2021-12-11,0.84748006,0.8578773
1015,2021-12-12,0.8578773,0.7851801
1016,2021-12-13,0.7851801,0.8011678
1017,2021-12-14,0.8011678,0.8321506
1018,2021-12-15,0.8321506,0.8220652
1019,2021-12-16,0.8220652,0.80626243
1020,2021-12-17,0.80626243,0.8228375
1021,2021-12-18,0.8228375,0.8139142
1022,2021-12-19,0.8139142,0.8145226
1023,2021-12-20,0.8145226,0.8341486
1024,2021-12-21,0.8341486,0.8259307
1025,2021-12-22,0.8259307,0.85190123
1026,2021-12-23,0.85190123,0.83990127
1027,2021-12-24,0.83990127,0.8520226
1028,2021-12-25,0.8520226,0.8447453
1029,2021-12-26,0.8447453,0.83647066
1030,2021-12-27,0.83647066,0.7884345
1031,2021-12-28,0.7884345,0.7513494
1032,2021-12-29,0.7513494,0.7700397
1033,2021-12-30,0.7700397,0.76362956
1034,2021-12-31,0.76362956,0.780846
1035,2022-01-01,0.780846,0.793992
1036,2022-01-02,0.793992,0.7797375
1037,2022-01-03,0.7797375,0.78693897
1038,2022-01-04,0.78693897,0.7362338
1039,2022-01-05,0.7362338,0.7082789
1040,2022-01-06,0.7082789,0.6615458
1041,2022-01-07,0.6615458,0.64061314
1042,2022-01-08,0.64061314,0.6541108
1043,2022-01-09,0.6541108,0.63849944
1044,2022-01-10,0.63849944,0.6705427
1045,2022-01-11,0.6705427,0.6990753
1046,2022-01-12,0.6990753,0.67413306
1047,2022-01-13,0.67413306,0.6860551
1048,2022-01-14,0.6860551,0.690026
1049,2022-01-15,0.690026,0.69444907
1050,2022-01-16,0.69444907,0.6652062
1051,2022-01-17,0.6652062,0.65543664
1052,2022-01-18,0.65543664,0.6410449
1053,2022-01-19,0.6410449,0.6224787
1054,2022-01-20,0.6224787,0.52806944
1055,2022-01-21,0.52806944,0.49722773
1056,2022-01-22,0.49722773,0.524361
1057,2022-01-23,0.524361,0.50470984
1058,2022-01-24,0.50470984,0.50783366
1059,2022-01-25,0.50783366,0.5104298
1060,2022-01-26,0.5104298,0.5013372
1061,2022-01-27,0.5013372,0.5269891
1062,2022-01-28,0.5269891,0.53730714
1063,2022-01-29,0.53730714,0.5391516
1064,2022-01-30,0.5391516,0.55590135
1065,2022-01-31,0.55590135,0.5787574
1066,2022-02-01,0.5787574,0.5545414
1067,2022-02-02,0.5545414,0.5516641
1068,2022-02-03,0.5516641,0.61742216
1069,2022-02-04,0.61742216,0.62379265
1070,2022-02-05,0.62379265,0.6331775
1071,2022-02-06,0.6331775,0.6522258
1072,2022-02-07,0.6522258,0.64662397
1073,2022-02-08,0.64662397,0.6710087
1074,2022-02-09,0.6710087,0.6371641
1075,2022-02-10,0.6371641,0.6060842
1076,2022-02-11,0.6060842,0.6029096
1077,2022-02-12,0.6029096,0.5976439
1078,2022-02-13,0.5976439,0.60743177
1079,2022-02-14,0.60743177,0.658855
1080,2022-02-15,0.658855,0.6484196
1081,2022-02-16,0.6484196,0.5961935
1082,2022-02-17,0.5961935,0.5766991
1083,2022-02-18,0.5766991,0.5720793
1084,2022-02-19,0.5720793,0.54430354
1085,2022-02-20,0.54430354,0.5313298
1086,2022-02-21,0.5313298,0.54648167
1087,2022-02-22,0.54648167,0.5364407
1088,2022-02-23,0.5364407,0.53723264
1089,2022-02-24,0.53723264,0.5719846
1090,2022-02-25,0.5719846,0.5748111
1091,2022-02-26,0.5748111,0.5428796
1092,2022-02-27,0.5428796,0.6040784
1093,2022-02-28,0.6040784,0.6155175
1094,2022-03-01,0.6155175,0.6110843
1095,2022-03-02,0.6110843,0.5870252
1096,2022-03-03,0.5870252,0.54146934
1097,2022-03-04,0.54146934,0.5515593
1098,2022-03-05,0.5515593,0.5289434
1099,2022-03-06,0.5289434,0.5161991
1100,2022-03-07,0.5161991,0.5329952
1101,2022-03-08,0.5329952,0.56478935
1102,2022-03-09,0.56478935,0.539843
1103,2022-03-10,0.539843,0.52975816
1104,2022-03-11,0.52975816,0.53312415
1105,2022-03-12,0.53312415,0.52092874
1106,2022-03-13,0.52092874,0.5355171
1107,2022-03-14,0.5355171,0.5418529
1108,2022-03-15,0.5418529,0.5736824
1109,2022-03-16,0.5736824,0.5826626
1110,2022-03-17,0.5826626,0.6100374
1111,2022-03-18,0.6100374,0.61003035
1112,2022-03-19,0.61003035,0.5920659
1113,2022-03-20,0.5920659,0.60004944
1114,2022-03-21,0.60004944,0.6155506
1115,2022-03-22,0.6155506,0.62757725
1116,2022-03-23,0.62757725,0.643724
1117,2022-03-24,0.643724,0.64373803
1118,2022-03-25,0.64373803,0.6510726
1119,2022-03-26,0.6510726,0.68168575
1120,2022-03-27,0.68168575,0.69038695
1121,2022-03-28,0.69038695,0.7051265
1122,2022-03-29,0.7051265,0.7021494
1123,2022-03-30,0.7021494,0.68029135
1124,2022-03-31,0.68029135,0.7141032
1125,2022-04-01,0.7141032,0.71395767
1126,2022-04-02,0.71395767,0.7296776
1127,2022-04-03,0.7296776,0.72961736
1128,2022-04-04,0.72961736,0.70777714
1129,2022-04-05,0.70777714,0.6572547
1130,2022-04-06,0.6572547,0.6702144
1131,2022-04-07,0.6702144,0.66103303
1132,2022-04-08,0.66103303,0.6756449
1133,2022-04-09,0.6756449,0.66660464
1134,2022-04-10,0.66660464,0.61729133
1135,2022-04-11,0.61729133,0.62803394
1136,2022-04-12,0.62803394,0.6455561
1137,2022-04-13,0.6455561,0.62522894
1138,2022-04-14,0.62522894,0.62963086
1139,2022-04-15,0.62963086,0.63420975
1140,2022-04-16,0.63420975,0.62003994
1141,2022-04-17,0.62003994,0.63340145
1142,2022-04-18,0.63340145,0.6429932
1143,2022-04-19,0.6429932,0.63741136
1144,2022-04-20,0.63741136,0.6187761
1145,2022-04-21,0.6187761,0.6141478
1146,2022-04-22,0.6141478,0.6083373
1147,2022-04-23,0.6083373,0.6051076
1148,2022-04-24,0.6051076,0.6237789
1149,2022-04-25,0.6237789,0.5802015
1150,2022-04-26,0.5802015,0.59784156
1151,2022-04-27,0.59784156,0.6075395
1152,2022-04-28,0.6075395,0.58246195
1153,2022-04-29,0.58246195,0.5660376
1154,2022-04-30,0.5660376,0.58567685
1155,2022-05-01,0.58567685,0.5915345
1156,2022-05-02,0.5915345,0.5760147
1157,2022-05-03,0.5760147,0.6088868
1158,2022-05-04,0.6088868,0.5691934
1159,2022-05-05,0.5691934,0.55818605
1160,2022-05-06,0.55818605,0.5462952
1161,2022-05-07,0.5462952,0.5197675
1162,2022-05-08,0.5197675,0.46570125
1163,2022-05-09,0.46570125,0.4840099
1164,2022-05-10,0.4840099,0.4283896
1165,2022-05-11,0.4283896,0.40601313
1166,2022-05-12,0.40601313,0.4152622
1167,2022-05-13,0.4152622,0.42479637
1168,2022-05-14,0.42479637,0.44365335
1169,2022-05-15,0.44365335,0.41788304
1170,2022-05-16,0.41788304,0.4321322
1171,2022-05-17,0.4321322,0.3961758
1172,2022-05-18,0.3961758,0.41722018
1173,2022-05-19,0.41722018,0.40500352
1174,2022-05-20,0.40500352,0.4076783
1175,2022-05-21,0.4076783,0.4221243
1176,2022-05-22,0.4221243,0.40734622
1177,2022-05-23,0.40734622,0.40860444
1178,2022-05-24,0.40860444,0.40152746
1179,2022-05-25,0.40152746,0.37337586
1180,2022-05-26,0.37337586,0.3555271
1181,2022-05-27,0.3555271,0.36992127
1182,2022-05-28,0.36992127,0.3736045
1183,2022-05-29,0.3736045,0.41159484
1184,2022-05-30,0.41159484,0.4022367
1185,2022-05-31,0.4022367,0.3765876
1186,2022-06-01,0.3765876,0.37850598
1187,2022-06-02,0.37850598,0.36633402
1188,2022-06-03,0.36633402,0.371538
1189,2022-06-04,0.371538,0.37244803
1190,2022-06-05,0.37244803,0.38363442
1191,2022-06-06,0.38363442,0.37450218
1192,2022-06-07,0.37450218,0.37005454
1193,2022-06-08,0.37005454,0.36923373
1194,2022-06-09,0.36923373,0.34323925
1195,2022-06-10,0.34323925,0.31509092
1196,2022-06-11,0.31509092,0.29808542
1197,2022-06-12,0.29808542,0.24687296
1198,2022-06-13,0.24687296,0.24897584
1199,2022-06-14,0.24897584,0.25261077
1200,2022-06-15,0.25261077,0.21889272
1201,2022-06-16,0.21889272,0.22290397
1202,2022-06-17,0.22290397,0.20349376
1203,2022-06-18,0.20349376,0.2311111
1204,2022-06-19,0.2311111,0.23179704
1205,2022-06-20,0.23179704,0.23095721
1206,2022-06-21,0.23095721,0.21560882
1207,2022-06-22,0.21560882,0.23460804
1208,2022-06-23,0.23460804,0.25287142
1209,2022-06-24,0.25287142,0.25533742
1210,2022-06-25,0.25533742,0.24675098
1211,2022-06-26,0.24675098,0.24518104
1212,2022-06-27,0.24518104,0.23472483
1213,2022-06-28,0.23472483,0.22509976
1214,2022-06-29,0.22509976,0.21787919
1215,2022-06-30,0.21787919,0.21797726
1216,2022-07-01,0.21797726,0.2186685
1217,2022-07-02,0.2186685,0.2202563
1218,2022-07-03,0.2202563,0.23662265
1219,2022-07-04,0.23662265,0.23284525
1220,2022-07-05,0.23284525,0.2440293
1221,2022-07-06,0.2440293,0.25450492
1222,2022-07-07,0.25450492,0.25332844
1223,2022-07-08,0.25332844,0.24989858
1224,2022-07-09,0.24989858,0.23991625
1225,2022-07-10,0.23991625,0.22512269
1226,2022-07-11,0.22512269,0.21300149
1227,2022-07-12,0.21300149,0.22828181
1228,2022-07-13,0.22828181,0.24464922
1229,2022-07-14,0.24464922,0.25339147
1230,2022-07-15,0.25339147,0.2785215
1231,2022-07-16,0.2785215,0.27723485
1232,2022-07-17,0.27723485,0.32301825
1233,2022-07-18,0.32301825,0.31750923
1234,2022-07-19,0.31750923,0.31465435
1235,2022-07-20,0.31465435,0.32463104
1236,2022-07-21,0.32463104,0.3161795
1237,2022-07-22,0.3161795,0.31905496
1238,2022-07-23,0.31905496,0.33009425
1239,2022-07-24,0.33009425,0.29839316
1240,2022-07-25,0.29839316,0.29535693
1241,2022-07-26,0.29535693,0.33680514
1242,2022-07-27,0.33680514,0.35546553
1243,2022-07-28,0.35546553,0.358851
1244,2022-07-29,0.358851,0.3496321
1245,2022-07-30,0.3496321,0.34665817
1246,2022-07-31,0.34665817,0.33695552
1247,2022-08-01,0.33695552,0.33717123
1248,2022-08-02,0.33717123,0.33372873
1249,2022-08-03,0.33372873,0.3315298
1250,2022-08-04,0.3315298,0.35581347
1251,2022-08-05,0.35581347,0.34898376
1252,2022-08-06,0.34898376,0.35033724
1253,2022-08-07,0.35033724,0.36597618
1254,2022-08-08,0.36597618,0.3512347
1255,2022-08-09,0.3512347,0.38201374
1256,2022-08-10,0.38201374,0.3882616
1257,2022-08-11,0.3882616,0.4041647
1258,2022-08-12,0.4041647,0.409227
1259,2022-08-13,0.409227,0.40002927
1260,2022-08-14,0.40002927,0.39335483
1261,2022-08-15,0.39335483,0.38772967
1262,2022-08-16,0.38772967,0.3778964
1263,2022-08-17,0.3778964,0.38123807
1264,2022-08-18,0.38123807,0.3323663
1265,2022-08-19,0.3323663,0.32496598
1266,2022-08-20,0.32496598,0.33378094
1267,2022-08-21,0.33378094,0.33379388
1268,2022-08-22,0.33379388,0.34259394
1269,2022-08-23,0.34259394,0.34173298
1270,2022-08-24,0.34173298,0.3498594
1271,2022-08-25,0.3498594,0.30962133
1272,2022-08-26,0.30962133,0.3076826
1273,2022-08-27,0.3076826,0.2955535
1274,2022-08-28,0.2955535,0.3197333
1275,2022-08-29,0.3197333,0.31379983
1276,2022-08-30,0.31379983,0.319889
1277,2022-08-31,0.319889,0.32687733
1278,2022-09-01,0.32687733,0.32448134
1279,2022-09-02,0.32448134,0.3204173
1280,2022-09-03,0.3204173,0.3248304
1281,2022-09-04,0.3248304,0.33406943
1282,2022-09-05,0.33406943,0.3219748
1283,2022-09-06,0.3219748,0.33627144
1284,2022-09-07,0.33627144,0.33710244
1285,2022-09-08,0.33710244,0.3542055
1286,2022-09-09,0.3542055,0.36641037
1287,2022-09-10,0.36641037,0.36341262
1288,2022-09-11,0.36341262,0.35222104
1289,2022-09-12,0.35222104,0.32492882
1290,2022-09-13,0.32492882,0.33662316
1291,2022-09-14,0.33662316,0.3034673
1292,2022-09-15,0.3034673,0.29453632
1293,2022-09-16,0.29453632,0.30274126
1294,2022-09-17,0.30274126,0.2746083
1295,2022-09-18,0.2746083,0.28395903
1296,2022-09-19,0.28395903,0.27220547
1297,2022-09-20,0.27220547,0.2569798
1298,2022-09-21,0.2569798,0.27324072
1299,2022-09-22,0.27324072,0.27365106
1300,2022-09-23,0.27365106,0.2710206
1301,2022-09-24,0.2710206,0.26601177
1302,2022-09-25,0.26601177,0.27421477
1303,2022-09-26,0.27421477,0.2737372
1304,2022-09-27,0.2737372,0.27506626
1305,2022-09-28,0.27506626,0.2746453
1306,2022-09-29,0.2746453,0.27315187
1307,2022-09-30,0.27315187,0.26963612
1308,2022-10-01,0.26963612,0.262408
1309,2022-10-02,0.262408,0.2721668
1310,2022-10-03,0.2721668,0.28022978
1311,2022-10-04,0.28022978,0.27834183
1312,2022-10-05,0.27834183,0.27797532
1313,2022-10-06,0.27797532,0.2740104
1314,2022-10-07,0.2740104,0.27045843
1315,2022-10-08,0.27045843,0.27189353
1316,2022-10-09,0.27189353,0.26546624
1317,2022-10-10,0.26546624,0.26291478
