timestamp,timestamp,c,h,l,o
2019-04-09,2019-04-09T23:00:00Z,176.067842046,176.565547559,175.899104973,176.195189642
2019-04-10,2019-04-10T23:00:00Z,177.342765317,177.674084114,177.029042257,177.029042257
2019-04-11,2019-04-11T23:00:00Z,165.335212304,165.944551422,165.186771082,165.324226631
2019-04-12,2019-04-12T23:00:00Z,164.622854706,165.663139027,164.622854706,165.663139027
2019-04-13,2019-04-13T23:00:00Z,164.476088004,164.735359834,164.251768636,164.251768636
2019-04-14,2019-04-14T23:00:00Z,167.897474089,168.504682758,167.637093633,168.405739077
2019-04-15,2019-04-15T23:00:00Z,161.523423858,161.981528724,161.421966428,161.569325619
2019-04-16,2019-04-16T23:00:00Z,167.58660173,167.629668908,166.578506287,166.578506287
2019-04-17,2019-04-17T23:00:00Z,166.950761576,166.950761576,166.318096224,166.624747316
2019-04-18,2019-04-18T23:00:00Z,173.814032352,173.814032352,172.839733027,172.839733027
2019-04-19,2019-04-19T23:00:00Z,173.708441176,173.866508358,173.142708568,173.142708568
2019-04-20,2019-04-20T23:00:00Z,173.751265406,173.751265406,172.694348676,172.843552556
2019-04-21,2019-04-21T23:00:00Z,170.046521769,170.287030635,169.659538359,170.045224082
2019-04-22,2019-04-22T23:00:00Z,171.874669558,172.667086333,171.679679233,172.667086333
2019-04-23,2019-04-23T23:00:00Z,171.447798826,172.230268827,171.214118105,172.138318065
2019-04-24,2019-04-24T23:00:00Z,165.82609059,165.92316126,165.043353378,165.555279427
2019-04-25,2019-04-25T23:00:00Z,154.459399951,155.135727094,154.374575697,155.135727094
2019-04-26,2019-04-26T23:00:00Z,156.347087281,156.35259029,155.862130195,156.35259029
2019-04-27,2019-04-27T23:00:00Z,158.43493242,159.121335058,158.43493242,159.121335058
2019-04-28,2019-04-28T23:00:00Z,157.29507397,157.534907882,157.1981385,157.534907882
2019-04-29,2019-04-29T23:00:00Z,155.201995458,155.503409026,154.766520252,154.88521867
2019-04-30,2019-04-30T23:00:00Z,162.166037089,162.352953999,161.973099949,162.352953999
2019-05-01,2019-05-01T23:00:00Z,160.818344256,160.827109215,160.09745903,160.09745903
2019-05-02,2019-05-02T23:00:00Z,162.122791335,162.519436923,162.122791335,162.287598238
2019-05-03,2019-05-03T23:00:00Z,167.952408601,168.24145324,167.613488502,168.24145324
2019-05-04,2019-05-04T23:00:00Z,164.026580539,164.958590407,163.716619379,164.763129919
2019-05-05,2019-05-05T23:00:00Z,163.450697022,163.867527714,163.450697022,163.867527714
2019-05-06,2019-05-06T23:00:00Z,172.653208017,174.395174098,172.653208017,174.395174098
2019-05-07,2019-05-07T23:00:00Z,169.798657365,175.297661349,169.798657365,174.669900826
2019-05-08,2019-05-08T23:00:00Z,170.948168196,171.885597698,170.377530272,171.77316297
2019-05-09,2019-05-09T23:00:00Z,170.289301603,170.989473399,170.289301603,170.687449825
2019-05-10,2019-05-10T23:00:00Z,173.142739021,174.049578817,173.077286841,174.049578817
2019-05-11,2019-05-11T23:00:00Z,194.304341538,202.927001905,194.304341538,199.394899102
2019-05-12,2019-05-12T23:00:00Z,187.325322672,187.325322672,185.488797287,186.473994562
2019-05-13,2019-05-13T23:00:00Z,196.846276938,197.319656998,194.882133918,197.319656998
2019-05-14,2019-05-14T23:00:00Z,217.148571659,217.572651906,215.822193741,216.353253739
2019-05-15,2019-05-15T23:00:00Z,247.153065441,247.271459407,244.479225517,244.810004186
2019-05-16,2019-05-16T23:00:00Z,264.010023118,264.010023118,260.461518185,261.737597357
2019-05-17,2019-05-17T23:00:00Z,243.764593413,243.764593413,237.684496828,237.684496828
2019-05-18,2019-05-18T23:00:00Z,234.595229584,235.956072624,234.346796659,235.956072624
2019-05-19,2019-05-19T23:00:00Z,261.292219263,263.208630629,261.292219263,263.067602567
2019-05-20,2019-05-20T23:00:00Z,251.864416688,251.907322843,250.289703039,250.289703039
2019-05-21,2019-05-21T23:00:00Z,255.215875873,256.985667732,255.21248376,255.771703864
2019-05-22,2019-05-22T23:00:00Z,244.698911619,246.491197248,244.698911619,246.491197248
2019-05-23,2019-05-23T23:00:00Z,245.98708954,246.579761043,245.235628969,246.10261581
2019-05-24,2019-05-24T23:00:00Z,249.694050205,250.87114402,248.790270161,250.87114402
2019-05-25,2019-05-25T23:00:00Z,251.72479506,253.044787787,251.307846214,252.902435155
2019-05-26,2019-05-26T23:00:00Z,267.141883996,268.147394438,265.726837778,265.726837778
2019-05-27,2019-05-27T23:00:00Z,272.590497231,273.721341779,269.492056145,269.492056145
2019-05-28,2019-05-28T23:00:00Z,271.779066098,271.795241334,271.100685531,271.775046826
2019-05-29,2019-05-29T23:00:00Z,269.424294887,271.445479977,269.214140687,270.950579007
2019-05-30,2019-05-30T23:00:00Z,255.957574148,255.993416511,253.701014063,254.30379905
2019-05-31,2019-05-31T23:00:00Z,268.08368852,268.248788406,263.082055408,263.082055408
2019-06-01,2019-06-01T23:00:00Z,265.278693717,268.316006679,265.278693717,268.031149826
2019-06-02,2019-06-02T23:00:00Z,270.452646949,270.735278732,269.546999065,269.546999065
2019-06-03,2019-06-03T23:00:00Z,252.771650598,259.511581118,251.26219115,259.511581118
2019-06-04,2019-06-04T23:00:00Z,241.075335035,241.075335035,239.094169074,239.863767886
2019-06-05,2019-06-05T23:00:00Z,247.150339916,247.609459266,246.924351991,247.239401899
2019-06-06,2019-06-06T23:00:00Z,249.460296747,249.732131775,244.273020231,244.273020231
2019-06-07,2019-06-07T23:00:00Z,251.540526538,252.495829652,251.146837293,251.619843666
2019-06-08,2019-06-08T23:00:00Z,245.636313387,246.671786967,244.928505552,246.362841607
2019-06-09,2019-06-09T23:00:00Z,233.018834294,233.018834294,230.124078733,230.810528106
2019-06-10,2019-06-10T23:00:00Z,247.262383405,247.604416179,244.776464312,244.776464312
2019-06-11,2019-06-11T23:00:00Z,245.579735457,247.260086953,245.579735457,246.219154052
2019-06-12,2019-06-12T23:00:00Z,260.322137124,260.322137124,256.173696006,256.899517257
2019-06-13,2019-06-13T23:00:00Z,255.988814823,257.171936346,255.953872334,256.750613588
2019-06-14,2019-06-14T23:00:00Z,264.424055267,265.371384942,263.924096959,264.221313812
2019-06-15,2019-06-15T23:00:00Z,268.821898321,269.570485523,268.581488028,268.871795985
2019-06-16,2019-06-16T23:00:00Z,269.55915494,271.322157168,269.55915494,271.003525138
2019-06-17,2019-06-17T23:00:00Z,274.474551563,275.399318872,273.518110021,274.381450393
2019-06-18,2019-06-18T23:00:00Z,265.028339971,265.028339971,263.90767884,264.058797283
2019-06-19,2019-06-19T23:00:00Z,269.43949716,269.43949716,269.074653479,269.326129599
2019-06-20,2019-06-20T23:00:00Z,271.765006637,272.60328811,271.588529117,271.588529117
2019-06-21,2019-06-21T23:00:00Z,294.204101213,294.999278045,292.086552334,292.086552334
2019-06-22,2019-06-22T23:00:00Z,310.091743918,310.091743918,302.607871556,302.607871556
2019-06-23,2019-06-23T23:00:00Z,307.838026648,309.626026299,307.127719409,309.626026299
2019-06-24,2019-06-24T23:00:00Z,310.1541002,310.421460623,309.069105779,309.069105779
2019-06-25,2019-06-25T23:00:00Z,317.966676229,317.966676229,315.896193648,316.031847955
2019-06-26,2019-06-26T23:00:00Z,336.865441841,337.830165397,329.866046064,329.866046064
2019-06-27,2019-06-27T23:00:00Z,293.39693676,298.788388615,292.998713618,297.928277522
2019-06-28,2019-06-28T23:00:00Z,310.477601859,311.845883904,310.477601859,310.527288152
2019-06-29,2019-06-29T23:00:00Z,322.043557024,322.043557024,313.914579918,313.914579918
2019-06-30,2019-06-30T23:00:00Z,291.537279728,295.309686802,291.537279728,293.607139901
2019-07-01,2019-07-01T23:00:00Z,293.720991704,294.201540664,289.740023137,289.740023137
2019-07-02,2019-07-02T23:00:00Z,291.48931763,293.744104807,290.374733866,292.857414617
2019-07-03,2019-07-03T23:00:00Z,303.118237075,303.268125284,300.477107243,301.306731507
2019-07-04,2019-07-04T23:00:00Z,284.419759824,293.894304363,283.0857819,293.390878708
2019-07-05,2019-07-05T23:00:00Z,287.977912549,288.530114822,286.844649187,288.530114822
2019-07-06,2019-07-06T23:00:00Z,287.50457021,287.68992241,286.877833951,287.145496181
2019-07-07,2019-07-07T23:00:00Z,305.762739828,306.242326052,304.884655618,305.699407537
2019-07-08,2019-07-08T23:00:00Z,313.155962663,314.207529804,312.894254337,313.565557492
2019-07-09,2019-07-09T23:00:00Z,308.676663691,309.884081007,308.676663691,308.678684603
2019-07-10,2019-07-10T23:00:00Z,290.08617397,290.421236032,289.271619651,290.421236032
2019-07-11,2019-07-11T23:00:00Z,268.409199266,269.217783871,266.826537387,268.679610185
2019-07-12,2019-07-12T23:00:00Z,276.238417002,277.165477895,275.517979625,275.517979625
2019-07-13,2019-07-13T23:00:00Z,269.602418716,269.650421734,267.684944758,267.684944758
2019-07-14,2019-07-14T23:00:00Z,228.207559806,237.038477748,228.207559806,237.038477748
2019-07-15,2019-07-15T23:00:00Z,230.046370364,234.3149602,230.046370364,234.3149602
2019-07-16,2019-07-16T23:00:00Z,199.511592732,200.595907506,197.583859613,200.301997154
2019-07-17,2019-07-17T23:00:00Z,211.513291556,212.374500988,210.95671024,212.374500988
2019-07-18,2019-07-18T23:00:00Z,226.544170564,228.992876838,224.322687346,224.322687346
2019-07-19,2019-07-19T23:00:00Z,221.229610426,221.778186539,220.96049021,220.96049021
2019-07-20,2019-07-20T23:00:00Z,228.964925795,234.051588361,228.964925795,232.804992436
2019-07-21,2019-07-21T23:00:00Z,225.701062015,225.952375665,224.841803388,224.841803388
2019-07-22,2019-07-22T23:00:00Z,217.56327561,217.661641461,216.836723059,216.836723059
2019-07-23,2019-07-23T23:00:00Z,212.784438449,216.360465294,212.304196879,216.360465294
2019-07-24,2019-07-24T23:00:00Z,217.167579978,217.535432639,215.325410357,215.325410357
2019-07-25,2019-07-25T23:00:00Z,219.689534556,220.660373995,219.689534556,220.158076491
2019-07-26,2019-07-26T23:00:00Z,219.698711164,219.898359472,218.755794114,218.755794114
2019-07-27,2019-07-27T23:00:00Z,207.23111882,207.691617356,206.949213273,207.185789167
2019-07-28,2019-07-28T23:00:00Z,211.003912498,211.917151434,208.203213081,208.290440983
2019-07-29,2019-07-29T23:00:00Z,211.22528386,211.929673691,210.94822142,211.734217272
2019-07-30,2019-07-30T23:00:00Z,210.455524789,211.165454585,210.455524789,211.051024237
2019-07-31,2019-07-31T23:00:00Z,218.654145766,218.654145766,216.857574316,216.857574316
2019-08-01,2019-08-01T23:00:00Z,217.808443355,218.01061982,217.576457535,217.977520764
2019-08-02,2019-08-02T23:00:00Z,217.871561739,217.948939897,217.576199934,217.738728962
2019-08-03,2019-08-03T23:00:00Z,222.490335375,222.932749175,222.430734345,222.624264351
2019-08-04,2019-08-04T23:00:00Z,222.66972669,222.722711889,222.284376509,222.722711889
2019-08-05,2019-08-05T23:00:00Z,234.215027081,234.215027081,232.710819677,233.30524549
2019-08-06,2019-08-06T23:00:00Z,226.020649952,226.020649952,224.219953889,224.374082289
2019-08-07,2019-08-07T23:00:00Z,226.391007833,226.897982785,226.359489089,226.435790961
2019-08-08,2019-08-08T23:00:00Z,220.941859044,220.941859044,219.089667186,219.089667186
2019-08-09,2019-08-09T23:00:00Z,210.48891334,210.5369023,209.432838157,209.432838157
2019-08-10,2019-08-10T23:00:00Z,206.733534292,206.972702618,206.66096594,206.66096594
2019-08-11,2019-08-11T23:00:00Z,216.092871768,216.092871768,215.198446997,215.198446997
2019-08-12,2019-08-12T23:00:00Z,211.288063961,211.288063961,210.957759755,211.149123407
2019-08-13,2019-08-13T23:00:00Z,208.603990803,209.68687096,207.599770856,207.599770856
2019-08-14,2019-08-14T23:00:00Z,186.683509034,190.338812693,186.470163743,190.338812693
2019-08-15,2019-08-15T23:00:00Z,188.644251454,189.321975129,187.548622013,188.302800461
2019-08-16,2019-08-16T23:00:00Z,185.531660166,186.274999364,185.531660166,186.138036388
2019-08-17,2019-08-17T23:00:00Z,185.841101073,186.401272681,185.429899296,186.401272681
2019-08-18,2019-08-18T23:00:00Z,194.556030003,194.744587418,194.455381453,194.478071839
2019-08-19,2019-08-19T23:00:00Z,202.813142758,203.499864946,201.797521254,201.797521254
2019-08-20,2019-08-20T23:00:00Z,196.621696337,198.358209315,196.621696337,198.358209315
2019-08-21,2019-08-21T23:00:00Z,186.941237586,186.941237586,184.756216012,185.279263423
2019-08-22,2019-08-22T23:00:00Z,191.106870651,193.44155481,191.086290326,193.44155481
2019-08-23,2019-08-23T23:00:00Z,194.671637602,194.920001257,194.297721673,194.443742404
2019-08-24,2019-08-24T23:00:00Z,191.234781691,191.591809757,191.09441962,191.117107948
2019-08-25,2019-08-25T23:00:00Z,186.73555531,186.9830657,186.500750885,186.500750885
2019-08-26,2019-08-26T23:00:00Z,188.950058002,189.304929009,188.521758223,188.521758223
2019-08-27,2019-08-27T23:00:00Z,187.495500936,187.661568939,186.314840989,186.314840989
2019-08-28,2019-08-28T23:00:00Z,173.958692454,174.924107362,173.934238114,174.501992118
2019-08-29,2019-08-29T23:00:00Z,169.489281525,169.523806581,169.169036682,169.523806581
2019-08-30,2019-08-30T23:00:00Z,168.887899484,169.386206177,168.83836883,169.355957343
2019-08-31,2019-08-31T23:00:00Z,172.458407973,173.035078623,172.436356119,173.035078623
2019-09-01,2019-09-01T23:00:00Z,171.697601256,172.320057475,171.58331672,172.320057475
2019-09-02,2019-09-02T23:00:00Z,178.357750076,178.438532501,178.110873286,178.379240911
2019-09-03,2019-09-03T23:00:00Z,179.491989042,181.271093478,179.380936162,181.271093478
2019-09-04,2019-09-04T23:00:00Z,175.966277315,175.974655784,175.387381096,175.59261049
2019-09-05,2019-09-05T23:00:00Z,174.172218831,175.167026493,174.172218831,175.032313301
2019-09-06,2019-09-06T23:00:00Z,169.955274874,170.06465445,169.595511009,169.811971799
2019-09-07,2019-09-07T23:00:00Z,178.282587325,178.590491588,178.188324433,178.444713715
2019-09-08,2019-09-08T23:00:00Z,181.362484764,181.863369189,181.362484764,181.548188465
2019-09-09,2019-09-09T23:00:00Z,181.212841424,182.395976948,181.212841424,182.352945527
2019-09-10,2019-09-10T23:00:00Z,179.839500008,179.844447312,179.265716613,179.520509752
2019-09-11,2019-09-11T23:00:00Z,178.803768356,179.363789048,178.505355978,179.317655853
2019-09-12,2019-09-12T23:00:00Z,180.975581433,181.345510184,180.901227467,181.345510184
2019-09-13,2019-09-13T23:00:00Z,181.321574158,181.321574158,180.890133829,180.97560139
2019-09-14,2019-09-14T23:00:00Z,188.068433417,188.263204917,187.382093858,187.382093858
2019-09-15,2019-09-15T23:00:00Z,189.689334763,190.01547857,188.953965011,188.953965011
2019-09-16,2019-09-16T23:00:00Z,197.114754867,197.114754867,196.631306218,196.812204762
2019-09-17,2019-09-17T23:00:00Z,208.050603082,210.931697728,208.050603082,210.931697728
2019-09-18,2019-09-18T23:00:00Z,211.247234001,212.220351296,211.247234001,211.99019377
2019-09-19,2019-09-19T23:00:00Z,221.069630368,222.297994089,220.895278903,221.008642992
2019-09-20,2019-09-20T23:00:00Z,217.89737946,218.312747323,215.340132697,215.340132697
2019-09-21,2019-09-21T23:00:00Z,215.486560186,216.345275309,215.486560186,216.345275309
2019-09-22,2019-09-22T23:00:00Z,211.71320384,211.731341165,210.164638419,210.329536107
2019-09-23,2019-09-23T23:00:00Z,201.842085557,202.97952438,201.842085557,202.282600653
2019-09-24,2019-09-24T23:00:00Z,168.133570556,171.669624231,168.133570556,170.416814448
2019-09-25,2019-09-25T23:00:00Z,170.756919315,170.937701233,169.741087288,170.463764552
2019-09-26,2019-09-26T23:00:00Z,166.651699935,167.32674963,166.651699935,167.027294194
2019-09-27,2019-09-27T23:00:00Z,174.680832614,174.94534764,173.219924062,173.219924062
2019-09-28,2019-09-28T23:00:00Z,174.612745399,174.7794662,173.811961981,174.04173108
2019-09-29,2019-09-29T23:00:00Z,170.461352821,171.867833561,170.461352821,171.867833561
2019-09-30,2019-09-30T23:00:00Z,180.209117089,180.209117089,177.85020633,177.940467483
2019-10-01,2019-10-01T23:00:00Z,177.224053284,178.022874393,177.115777062,177.83147153
2019-10-02,2019-10-02T23:00:00Z,180.703709132,180.726312351,179.007119539,179.007119539
2019-10-03,2019-10-03T23:00:00Z,175.238429153,176.18420795,175.238429153,175.394243875
2019-10-04,2019-10-04T23:00:00Z,176.946323748,177.072215265,176.677049251,177.004638027
2019-10-05,2019-10-05T23:00:00Z,176.364384214,176.77997828,175.959346051,176.016025656
2019-10-06,2019-10-06T23:00:00Z,172.940341536,172.969923161,171.835040489,172.46190649
2019-10-07,2019-10-07T23:00:00Z,181.11335695,182.265535282,181.11335695,182.12416804
2019-10-08,2019-10-08T23:00:00Z,182.036297684,182.036297684,180.943529716,181.256546754
2019-10-09,2019-10-09T23:00:00Z,193.191075753,194.213869044,193.175752126,193.272316502
2019-10-10,2019-10-10T23:00:00Z,191.846811475,192.340676857,191.518963398,192.340676857
2019-10-11,2019-10-11T23:00:00Z,182.604288023,183.073226479,182.604288023,182.912343831
2019-10-12,2019-10-12T23:00:00Z,181.056447081,181.493603724,181.056447081,181.400229919
2019-10-13,2019-10-13T23:00:00Z,182.083495916,182.629495696,182.083495916,182.423960237
2019-10-14,2019-10-14T23:00:00Z,186.872588512,186.872588512,186.545087849,186.739258534
2019-10-15,2019-10-15T23:00:00Z,181.471916383,181.471916383,180.330568479,180.387440474
2019-10-16,2019-10-16T23:00:00Z,176.362785971,176.689685284,175.758406945,175.758406945
2019-10-17,2019-10-17T23:00:00Z,178.071425435,178.071425435,177.335827393,177.335827393
2019-10-18,2019-10-18T23:00:00Z,173.541724812,174.454632697,173.434587226,174.454632697
2019-10-19,2019-10-19T23:00:00Z,172.860830719,172.909921055,172.395201067,172.557898265
2019-10-20,2019-10-20T23:00:00Z,175.410043647,175.590828317,175.250667475,175.308177536
2019-10-21,2019-10-21T23:00:00Z,174.852357791,174.852357791,174.52035131,174.624556705
2019-10-22,2019-10-22T23:00:00Z,172.303522145,172.874124998,172.274345133,172.874124998
2019-10-23,2019-10-23T23:00:00Z,162.143422884,162.143422884,160.399941738,160.467426519
2019-10-24,2019-10-24T23:00:00Z,162.217619287,162.671162216,162.04261052,162.261398358
2019-10-25,2019-10-25T23:00:00Z,181.337652418,181.378289707,180.069413476,180.069413476
2019-10-26,2019-10-26T23:00:00Z,179.917880732,179.917880732,177.763997854,177.763997854
2019-10-27,2019-10-27T23:00:00Z,184.530714606,185.392427449,184.187768983,185.131238119
2019-10-28,2019-10-28T23:00:00Z,183.120816778,184.35216643,183.043568754,184.257364078
2019-10-29,2019-10-29T23:00:00Z,190.250187996,191.700821126,189.650762053,191.66513454
2019-10-30,2019-10-30T23:00:00Z,184.744717566,184.9607882,184.437458281,184.763666022
2019-10-31,2019-10-31T23:00:00Z,183.877280297,183.877280297,182.587950151,182.728638998
2019-11-01,2019-11-01T23:00:00Z,184.004118254,184.085970762,183.791674641,184.018441772
2019-11-02,2019-11-02T23:00:00Z,183.883702306,183.883702306,183.594217272,183.859115823
2019-11-03,2019-11-03T23:00:00Z,182.359857834,182.974597564,182.359857834,182.801777604
2019-11-04,2019-11-04T23:00:00Z,186.302107244,186.305349683,185.848437518,185.848437518
2019-11-05,2019-11-05T23:00:00Z,189.646986416,189.646986416,189.118402895,189.118402895
2019-11-06,2019-11-06T23:00:00Z,191.601674658,191.921142174,191.123932323,191.123932323
2019-11-07,2019-11-07T23:00:00Z,188.063813072,188.445250506,187.852539209,188.388826227
2019-11-08,2019-11-08T23:00:00Z,184.342278048,185.063297722,184.342278048,184.855744082
2019-11-09,2019-11-09T23:00:00Z,184.995862553,185.387334955,184.973346007,185.317372793
2019-11-10,2019-11-10T23:00:00Z,189.506018916,190.28984097,189.472578443,190.28984097
2019-11-11,2019-11-11T23:00:00Z,185.467192469,186.361577334,185.086316684,186.361577334
2019-11-12,2019-11-12T23:00:00Z,186.806669492,186.806669492,186.544104617,186.629987563
2019-11-13,2019-11-13T23:00:00Z,188.270737414,188.820713235,187.825574828,187.825574828
2019-11-14,2019-11-14T23:00:00Z,186.030890359,186.568754805,185.94496308,185.94496308
2019-11-15,2019-11-15T23:00:00Z,180.481435003,180.965793412,180.411413163,180.832220114
2019-11-16,2019-11-16T23:00:00Z,183.345429803,183.584639483,182.953188576,183.162342847
2019-11-17,2019-11-17T23:00:00Z,185.076448697,186.944384104,185.076448697,186.944384104
2019-11-18,2019-11-18T23:00:00Z,180.590707251,180.77773563,180.299253344,180.489879404
2019-11-19,2019-11-19T23:00:00Z,177.409965005,177.807432536,177.31747008,177.638054488
2019-11-20,2019-11-20T23:00:00Z,175.725765575,175.96427582,175.394037006,175.96427582
2019-11-21,2019-11-21T23:00:00Z,161.468648087,161.506394799,161.127101254,161.200484527
2019-11-22,2019-11-22T23:00:00Z,150.417251571,150.417251571,149.149966934,150.125782101
2019-11-23,2019-11-23T23:00:00Z,153.370203317,153.688538932,153.178871821,153.404200625
2019-11-24,2019-11-24T23:00:00Z,143.64622225,145.640214382,143.64622225,145.640214382
2019-11-25,2019-11-25T23:00:00Z,146.484395085,147.177663431,146.256540614,147.177663431
2019-11-26,2019-11-26T23:00:00Z,149.021107438,149.146130154,148.796993966,149.029137937
2019-11-27,2019-11-27T23:00:00Z,153.10251769,153.81295846,153.10251769,153.607291564
2019-11-28,2019-11-28T23:00:00Z,151.619062919,152.696086144,151.091123923,152.696086144
2019-11-29,2019-11-29T23:00:00Z,155.238607864,155.238607864,154.411449638,154.411449638
2019-11-30,2019-11-30T23:00:00Z,152.518148003,152.755235144,151.886385031,152.13724957
2019-12-01,2019-12-01T23:00:00Z,151.21880949,151.767917413,151.09748855,151.438937581
2019-12-02,2019-12-02T23:00:00Z,149.096359064,149.451717856,148.818423951,149.181407777
2019-12-03,2019-12-03T23:00:00Z,148.046942632,148.215935116,147.814167062,148.215935116
2019-12-04,2019-12-04T23:00:00Z,146.726540709,146.919623717,146.381513966,146.381513966
2019-12-05,2019-12-05T23:00:00Z,149.29013001,149.606038765,149.17232589,149.17232589
2019-12-06,2019-12-06T23:00:00Z,149.065628679,149.251076015,148.973381789,149.223571204
2019-12-07,2019-12-07T23:00:00Z,148.774303044,149.095573699,148.651685635,149.058570477
2019-12-08,2019-12-08T23:00:00Z,151.325352635,151.601209815,151.2371112,151.425088466
2019-12-09,2019-12-09T23:00:00Z,148.286043828,148.436471581,147.977800818,148.017977093
2019-12-10,2019-12-10T23:00:00Z,146.194778851,146.390510512,146.143659266,146.281914432
2019-12-11,2019-12-11T23:00:00Z,143.624785892,143.624785892,143.483135102,143.565526176
2019-12-12,2019-12-12T23:00:00Z,145.571027071,145.622627315,145.310247041,145.310247041
2019-12-13,2019-12-13T23:00:00Z,144.931356412,144.931356412,144.719996573,144.842199887
2019-12-14,2019-12-14T23:00:00Z,142.865000022,143.087595329,142.774879273,143.087595329
2019-12-15,2019-12-15T23:00:00Z,143.087686866,143.17506581,142.355072073,143.052813934
2019-12-16,2019-12-16T23:00:00Z,133.736848711,133.736848711,132.992300511,133.386325535
2019-12-17,2019-12-17T23:00:00Z,121.87711509,122.055504038,121.395078124,121.398407735
2019-12-18,2019-12-18T23:00:00Z,132.889674687,133.244592379,131.774866183,132.558226758
2019-12-19,2019-12-19T23:00:00Z,129.339643454,129.339643454,128.431511733,128.431511733
2019-12-20,2019-12-20T23:00:00Z,129.117422858,129.158305846,128.94602362,129.060126151
2019-12-21,2019-12-21T23:00:00Z,128.104759973,128.354936753,127.978181672,128.206321427
2019-12-22,2019-12-22T23:00:00Z,132.438041341,132.491739195,132.257459887,132.294864607
2019-12-23,2019-12-23T23:00:00Z,128.607145015,128.607145015,127.976872485,128.07317629
2019-12-24,2019-12-24T23:00:00Z,128.953188461,129.466073432,128.953188461,129.363649812
2019-12-25,2019-12-25T23:00:00Z,126.655141402,126.655141402,126.243078766,126.589264355
2019-12-26,2019-12-26T23:00:00Z,126.396280778,126.415473217,126.098499237,126.133430463
2019-12-27,2019-12-27T23:00:00Z,127.299775325,127.733848578,127.154140136,127.436109364
2019-12-28,2019-12-28T23:00:00Z,128.331605522,128.770980882,128.307847784,128.455709726
2019-12-29,2019-12-29T23:00:00Z,134.68619526,136.616025106,134.68619526,136.356007681
2019-12-30,2019-12-30T23:00:00Z,132.680650164,133.414180991,132.610466095,133.242889591
2019-12-31,2019-12-31T23:00:00Z,129.620485266,129.679998831,129.42926922,129.613515669
2020-01-01,2020-01-01T23:00:00Z,130.656490958,130.656490958,130.10748301,130.539140732
2020-01-02,2020-01-02T23:00:00Z,127.42471839,127.686050554,127.041293655,127.041293655
2020-01-03,2020-01-03T23:00:00Z,134.157550565,134.447924951,133.269925068,133.269925068
2020-01-04,2020-01-04T23:00:00Z,135.084416539,135.229815252,134.8292416,134.964048834
2020-01-05,2020-01-05T23:00:00Z,136.244924857,136.274423673,135.737238856,136.118992406
2020-01-06,2020-01-06T23:00:00Z,144.177875525,144.303642152,143.379380578,143.379380578
2020-01-07,2020-01-07T23:00:00Z,143.700847337,143.852875459,142.743853919,142.743853919
2020-01-08,2020-01-08T23:00:00Z,141.397891359,141.487948273,140.219742255,140.314248588
2020-01-09,2020-01-09T23:00:00Z,138.945096491,138.945096491,137.882875887,138.607344745
2020-01-10,2020-01-10T23:00:00Z,143.963781218,143.963781218,142.632400183,142.698503182
2020-01-11,2020-01-11T23:00:00Z,142.962436783,143.512018985,142.962436783,143.428225157
2020-01-12,2020-01-12T23:00:00Z,145.723579189,145.792065579,145.370935103,145.792065579
2020-01-13,2020-01-13T23:00:00Z,144.407381631,144.519872029,144.385752365,144.403712224
2020-01-14,2020-01-14T23:00:00Z,165.955358611,166.857736236,164.781157652,165.730529199
2020-01-15,2020-01-15T23:00:00Z,166.230685102,166.702194563,165.597694334,166.702194563
2020-01-16,2020-01-16T23:00:00Z,164.391010988,164.603099226,163.899389791,163.899389791
2020-01-17,2020-01-17T23:00:00Z,170.77995796,172.004030414,170.77995796,171.876126784
2020-01-18,2020-01-18T23:00:00Z,175.36567147,176.809881134,175.36567147,176.809881134
2020-01-19,2020-01-19T23:00:00Z,166.969841975,167.331089541,166.294666464,166.294666464
2020-01-20,2020-01-20T23:00:00Z,167.120509335,167.718926035,167.120509335,167.547534722
2020-01-21,2020-01-21T23:00:00Z,169.69716391,169.872783076,169.208150123,169.527052546
2020-01-22,2020-01-22T23:00:00Z,168.294161709,168.339174845,167.87067756,167.963237021
2020-01-23,2020-01-23T23:00:00Z,162.928558428,163.140355614,162.292883362,163.140355614
2020-01-24,2020-01-24T23:00:00Z,163.051182861,163.675651266,162.61738298,163.410626785
2020-01-25,2020-01-25T23:00:00Z,161.283936353,161.891953767,161.283936353,161.871648851
2020-01-26,2020-01-26T23:00:00Z,168.077100489,168.220317249,167.5722992,167.72985793
2020-01-27,2020-01-27T23:00:00Z,170.930890433,171.128736106,170.214448983,171.128736106
2020-01-28,2020-01-28T23:00:00Z,176.370320541,176.370320541,174.088668936,174.223233825
2020-01-29,2020-01-29T23:00:00Z,175.050337929,176.568553936,175.050337929,176.40857053
2020-01-30,2020-01-30T23:00:00Z,184.690476436,186.225289413,184.25714243,186.225289413
2020-01-31,2020-01-31T23:00:00Z,180.160175239,181.610536812,180.160175239,181.487876485
2020-02-01,2020-02-01T23:00:00Z,183.673947121,183.787146173,183.199035663,183.199035663
2020-02-02,2020-02-02T23:00:00Z,188.617538168,189.04767939,188.590528787,188.812591455
2020-02-03,2020-02-03T23:00:00Z,189.865063235,189.868396362,188.92033086,189.442890799
2020-02-04,2020-02-04T23:00:00Z,189.250602393,189.30388394,188.832690912,189.30388394
2020-02-05,2020-02-05T23:00:00Z,204.230244698,206.461645961,204.230244698,204.932002303
